,R(0.01),R(0.02),R(0.03),R(0.04),R(0.05),R(0.06),R(0.07),R(0.08),R(0.09),R(0.10),R(0.11),R(0.12),R(0.13),R(0.14),R(0.15)
2025-01-04 20:00:00+00:00,6760.122057588807,5838.211079848668,5473.532620473605,5193.941301367166,4861.134272109659,4667.37417018228,4415.038093067953,4073.782649957757,3995.1719838060453,3682.113792470722,3503.7404039108515,3390.5067740222657,3224.3826127397188,3235.783035159082,3024.3048978182997
2025-01-04 21:00:00+00:00,7168.448826005864,6441.181641931944,6203.134161514405,6043.655454122694,5673.981365653752,5465.498699426993,5171.376315751782,4848.202583156271,4753.082717501406,4459.841518717003,4296.978875764857,4180.958038677687,4017.772288607579,3982.4773077748396,3691.0897156807114
2025-01-04 22:00:00+00:00,7575.730969955228,6704.407727769321,6358.893420455061,6213.431325003265,5845.902450730173,5625.375631964562,5337.940774415569,4954.7190819325915,4885.973736135013,4559.189360844088,4357.443225816642,4216.520346703044,4062.8155249288466,4026.726830726584,3658.0637277821224
2025-01-04 23:00:00+00:00,7950.336060872643,6786.1348777561725,6270.506401358951,6045.65594366569,5595.185989385376,5386.7989252222615,5128.69697656887,4712.622602612872,4630.66124030792,4283.215028600942,4023.382310280598,3881.841506245706,3718.7541392859057,3647.3023669573886,3277.8182393323295
2025-01-05 00:00:00+00:00,8536.76686936526,7267.862846763295,6820.436444110121,6554.9757660612595,6188.508787621664,5953.554264349317,5655.445738097922,5438.73186321609,5129.317597142064,4999.016130043863,4735.470503255798,4582.673647210766,4428.400717984674,4223.068751038074,4189.486569798733
2025-01-05 01:00:00+00:00,8644.159053731957,7684.048602163064,7284.476140075945,7076.300516376461,6653.668482603316,6397.759549212104,6076.71620670009,5801.679904200282,5572.39221938244,5349.248554605976,5104.051623840547,4969.024290307905,4786.550768166511,4560.372177057965,4444.0835349206245
2025-01-05 02:00:00+00:00,8883.33446703379,7638.721677687921,7115.726739561083,6831.56594349393,6376.375456904934,6126.3486866085295,5829.4674567824695,5608.473669379375,5300.006923277389,5154.227731910738,4862.452211779404,4727.407002214044,4553.224661732107,4255.662743746783,4072.077590728506
2025-01-05 03:00:00+00:00,9254.069869504012,8283.211853058776,7953.874518435303,7807.904001764458,7305.174319105376,7038.778368032712,6687.728216670206,6559.372920964663,6177.551240340879,6121.6460198147615,5869.186586318669,5738.577510677351,5575.865234131248,5192.480282817021,5253.31158818063
2025-01-05 04:00:00+00:00,9603.266652609782,8499.309572634018,8119.99357487751,7981.783428587434,7484.0480127982155,7211.747235641895,6859.970757906136,6720.560501338077,6321.347176445495,6277.670411220184,5992.034289484662,5847.279934948943,5689.809885418697,5282.516824744896,5232.433075766901
2025-01-05 05:00:00+00:00,9941.769337406811,8773.775956484074,8355.141520200596,8241.410134135876,7728.762880169219,7448.361447080657,7092.17967434047,6913.446033841938,6531.7907240595305,6464.327052607216,6154.855743531138,5997.815620948531,5842.227332059534,5429.35063891398,5403.238616062612
2025-01-05 06:00:00+00:00,10349.372171385075,9058.371802141402,8590.527219168594,8482.881976258257,7963.246203121249,7674.317636789543,7313.163559397079,7106.566609770372,6723.333856844438,6648.305312022319,6310.780611444359,6138.122939308501,5986.000701407291,5568.271359653758,5560.251053644613
2025-01-05 07:00:00+00:00,10709.653626166219,9220.926773361869,8675.950736726481,8504.740491382589,8061.166183801011,7751.8655649009015,7386.696103850205,7187.598140514718,6763.445961307436,6718.120301745061,6347.798487903172,6155.129561120462,6002.82886770965,5579.417849160069,5638.0854810769815
2025-01-05 08:00:00+00:00,10787.314137218716,9440.933407568977,8898.558820288003,8743.40550689635,8173.988755619175,7867.10842858137,7497.587572962933,7212.42662816793,6886.026634154099,6725.506613097656,6361.519307680166,6191.9153792951765,6012.742018062672,5610.01905025958,5643.140905524873
2025-01-05 09:00:00+00:00,11160.046928725948,9686.734433310725,9093.836971362194,8953.379413520976,8262.460238690772,7968.500569953489,7606.256844546937,7302.53505786568,6973.849437694807,6805.986115720283,6431.058307774918,6253.325138107364,6089.844352895307,5689.744370241984,5648.674814034028
2025-01-05 10:00:00+00:00,11810.682067476548,10037.472882663962,9346.948384838965,9165.625609566916,8530.330185458792,8224.882536079851,7860.637646105795,7546.250501499751,7163.687213299185,7020.497348289777,6605.8063756575575,6384.258221970791,6236.89689853388,5857.615546688154,5732.1325803848595
2025-01-05 11:00:00+00:00,12365.522986644959,10646.870802684694,9964.830752696267,9786.940234955102,9230.381394257915,8887.05497961132,8486.490659277872,8096.207502065561,7756.698713234953,7535.13956624284,7111.168690584498,6864.844996435757,6696.393310887688,6362.813343369118,6226.445406358216
2025-01-05 12:00:00+00:00,12535.351953094178,10656.933657184098,9809.367403229684,9476.328816873058,8993.96285138576,8620.271329394032,8232.862487994178,7773.04565750694,7482.623759239199,7183.768051204024,6723.14719198511,6470.910555465918,6273.146781738775,5982.662147977819,5785.196912354208
2025-01-05 13:00:00+00:00,12463.261823846573,10681.956524296402,9887.905314500123,9479.205701767314,8982.622287916893,8593.3918087325,8189.87635087021,7803.247336659719,7473.92803871767,7221.3154169339105,6779.297993140339,6559.629982426573,6339.200190096373,6009.146038108942,5910.341639629754
2025-01-05 14:00:00+00:00,12174.631542774645,10644.518250324523,9998.649485003101,9603.898578505621,9150.501051574305,8737.66428990238,8304.442817161442,8037.149013585724,7653.952972813364,7504.770862545316,7117.970287862088,6918.414397046239,6706.458930838962,6339.963640989066,6351.0940505601175
2025-01-05 15:00:00+00:00,11505.591808880228,9937.775547883255,9230.39724557133,8775.036611039628,8373.140436610258,7964.1190696221165,7566.1177771501025,7289.272271811249,6960.28938098206,6804.028779828564,6416.086414540485,6230.1873767451325,6025.5922136317895,5698.194154411438,5502.750850696451
2025-01-05 16:00:00+00:00,10731.117711014434,9461.347084633686,8831.845091279058,8484.64603049754,7895.588138607716,7525.73680542456,7152.874099696935,6814.157296614983,6625.967028499988,6377.599589370569,6041.243083121437,5895.819014506764,5701.690924969786,5420.337445146535,5220.383607871132
2025-01-05 17:00:00+00:00,10584.343136621683,9119.373425384547,8430.709124907218,8165.363660994124,7527.066735603235,7193.277737429322,6857.644720956014,6498.28216876083,6321.322262817004,6095.929331978288,5756.620780493664,5578.27885896909,5445.912147733114,5217.538857693595,4899.499918442161
2025-01-05 18:00:00+00:00,10640.721494840698,8671.103093597681,7758.160913541193,7358.89468669222,6912.101247190367,6582.946111400874,6293.023018551161,5902.771444646845,5681.289946320474,5472.024705101612,5068.638729280625,4835.123346268549,4722.161903413755,4561.013350714726,4200.1292091641735
2025-01-05 19:00:00+00:00,10286.736008170104,8567.545689177772,7680.408009943712,7217.146818395908,6728.819828054111,6406.022480195003,6117.4845871758735,5675.137702975873,5524.433572213973,5194.778492242993,4818.0952671177365,4623.275510626147,4453.1631761963945,4310.918997092245,4102.437011329086
2025-01-05 20:00:00+00:00,10167.511764937517,8705.543670247243,7963.952941754615,7533.089050756411,7035.22796080375,6706.060079479212,6389.7920633249305,6063.6363364966965,5832.1857373633975,5590.307394172269,5266.419868551755,5089.880997185726,4919.477985154932,4713.135555623026,4570.428840913766
2025-01-05 21:00:00+00:00,10195.168491526347,9070.444379970264,8526.533508921064,8241.50992348019,7718.305200618444,7382.831695780551,7024.323630072453,6735.457290845843,6496.599414061282,6279.295504823065,5999.478946582283,5832.197127986394,5664.648401857179,5419.808194897065,5189.64293334711
2025-01-05 22:00:00+00:00,10177.02187193527,8928.748971205605,8269.390816748572,7972.578043550835,7506.75165750031,7164.075345398953,6828.025334902901,6494.810143506489,6286.516542100406,6046.4334105542075,5740.626899073643,5551.1682397895565,5398.08465900665,5171.369963701378,4863.697952445138
2025-01-05 23:00:00+00:00,10200.997108825293,8849.934242936259,8177.089956772266,7854.367154993459,7335.906421590698,7011.823364156844,6685.187942334698,6381.1470394718635,6131.466577283791,5922.136634565744,5592.412005439241,5421.134519185187,5256.010227476145,4975.950762727545,4719.704264938686
2025-01-06 00:00:00+00:00,10137.651657874881,8868.842811618048,8270.836351663074,7925.059078174385,7392.797395974583,7068.786157222483,6729.88072585408,6573.502242972263,6195.495849500203,6117.175390798784,5815.558254563399,5663.63705801051,5499.888607031829,5122.555138472406,5193.125502793988
2025-01-06 01:00:00+00:00,10001.374142343342,8717.617332334641,8049.547686129783,7718.61562332074,7171.56704323128,6854.95158323093,6539.83758566323,6341.632791795517,6005.826986342454,5888.812999915612,5573.94281130411,5418.193834139001,5260.879422414011,4884.80770556592,4676.286132146804
2025-01-06 02:00:00+00:00,9878.200466626782,8295.946199891288,7457.938356703504,7001.272682072398,6503.7514158638005,6195.884329915083,5925.665769382584,5774.5408593438115,5369.70126922358,5314.710436741538,4959.370894757129,4796.419619019645,4647.746024148066,4236.15687790915,4083.638469799007
2025-01-06 03:00:00+00:00,9722.434147984844,8431.878071112289,7682.005035242153,7296.268059652466,6788.086001184121,6469.681140529501,6183.860331052892,6056.49865863187,5663.5632138896035,5608.460827208484,5293.287329596118,5138.92181427859,4991.822964487248,4552.343566954194,4520.981937320117
2025-01-06 04:00:00+00:00,9623.831275251228,8254.825958742644,7385.913112789414,6981.45492889233,6552.898393554235,6219.9308556901815,5958.279421490784,5797.992499489585,5435.967218130849,5364.883624747839,5033.843337911181,4854.7145379926005,4727.176087382337,4308.904640748246,4156.959304059012
2025-01-06 05:00:00+00:00,9331.59120075035,7829.20070661536,6719.265520553512,6226.844562512117,5822.985779976516,5484.597633699203,5279.113766487746,5001.253342549651,4756.375872915494,4567.136793327023,4207.570681024845,4014.354967463085,3890.163559875844,3537.6350969365885,3310.1726969033043
2025-01-06 06:00:00+00:00,9049.222620383429,7309.839893020129,5922.306535364522,5281.881618876119,4938.856843375237,4590.293376853704,4446.930659796439,4118.683831730661,3920.4337267027295,3685.398720835954,3301.679864343285,3086.2540334768637,2978.4155573193784,2676.6274502970555,2459.063583668307
2025-01-06 07:00:00+00:00,8920.308448499185,7408.2813550983265,6054.35222809187,5426.537731000797,5085.991273506457,4718.5503295754825,4563.8438326466785,4246.320497376735,4069.7880941335316,3818.448583753081,3479.4796464265455,3266.138034485848,3159.904055903302,2867.264972354227,2749.080943692461
2025-01-06 08:00:00+00:00,8996.93186414444,7962.49167467971,6856.386360257769,6347.80707135101,5911.170890034002,5531.855054528976,5317.786334124496,5062.666995426305,4872.277391766249,4637.492423210897,4381.113924589234,4194.202565781503,4077.561094863624,3749.1285390540725,3768.570533123595
2025-01-06 09:00:00+00:00,9277.281834462898,8499.562763327165,7548.134101521653,7146.460450657047,6558.591627819238,6187.153318260163,5936.187646088169,5684.766169058166,5503.567658399959,5246.166031396075,5033.85794774424,4862.638472740538,4740.414694043648,4399.67118546179,4319.768299000345
2025-01-06 10:00:00+00:00,9883.250786179371,8804.41205687396,7803.370490274232,7356.112982681458,6883.943762892719,6495.881545892582,6231.731201202339,6018.839624514883,5737.171807429644,5559.626304023659,5311.620170306247,5096.23492567084,4991.338604839031,4655.127645561661,4446.269453155575
2025-01-06 11:00:00+00:00,10129.17656596622,9160.668210872856,8155.324632446427,7703.737360132443,7280.237487389546,6864.890604120308,6578.990547511639,6245.324387153021,6069.825264130544,5755.102912406015,5499.342826633001,5276.422674271664,5137.8229366901,4869.576207121783,4583.862395686017
2025-01-06 12:00:00+00:00,10134.060438921755,8972.0290889143,7820.178224787007,7228.518543371654,6837.090819493504,6410.540328259362,6148.138384280057,5773.827676349203,5628.040298971457,5270.386085393438,4981.12838573601,4760.748503007962,4603.75743653821,4366.646231033454,4029.6202271184957
2025-01-06 13:00:00+00:00,9861.347249717932,8630.046673393976,7412.068824892864,6697.020976379994,6345.688672580109,5909.08277293072,5664.425062890543,5336.719519071332,5168.52121100502,4846.0791851989925,4558.623759687922,4351.672380611795,4189.354172670341,3952.065804164973,3669.908451807569
2025-01-06 14:00:00+00:00,9497.738504100766,8585.501437392013,7519.72890526602,6875.015742404146,6528.290304434893,6079.35477791421,5810.623625037348,5522.267190043502,5379.5213347625395,5076.849144175561,4845.943403893129,4657.15535085107,4501.433423223811,4270.3201912191,3996.527260133429
2025-01-06 15:00:00+00:00,9084.61823838333,8208.651345616687,7201.164746446564,6557.531220135315,6318.967936264235,5860.405939277691,5589.014591011997,5357.21712655788,5195.228348149161,4962.697651623683,4750.709441323983,4561.390129107029,4423.983696181393,4207.9852218882515,3930.6873153934284
2025-01-06 16:00:00+00:00,8269.385593186576,7601.407754355889,6614.9491193365175,5998.012700020241,5675.087066859385,5241.37774718205,4998.109130009041,4686.977321714745,4668.476234067908,4326.766902084419,4146.023858735971,3993.18033241402,3847.0874148426374,3695.2003286332256,3374.1959994893477
2025-01-06 17:00:00+00:00,7906.651196689214,7277.989469597793,6349.591155060742,5850.570198106019,5438.184830947663,5039.722969538139,4812.4959519536205,4488.523854174942,4510.261362200072,4173.230424682981,4018.541622754092,3864.496948457003,3758.33979961554,3644.876113854407,3270.496303192689
2025-01-06 18:00:00+00:00,7848.039560279656,6857.9374688575335,5871.242922009631,5308.7276595258445,5025.065856570131,4643.940250734471,4437.00864066041,4175.6185431892445,4091.359318719864,3860.1719406953052,3674.7561495710834,3490.9891665718387,3409.9483736195616,3310.394302461922,2992.297552353193
2025-01-06 19:00:00+00:00,7415.194983349851,6807.813304010706,5974.234011442648,5462.209632350881,4935.525341965651,4605.297920655605,4394.696104578892,4071.0980826869054,4083.8316982022734,3709.2969497706727,3571.723052492918,3458.050996873797,3318.478784571387,3221.7021949521877,2980.253602043231
2025-01-06 20:00:00+00:00,7742.5636792511505,6962.628604508493,6252.442320021022,5762.577974366002,5375.254580668552,5043.391974347927,4801.811027598116,4695.624254978349,4457.456751004349,4343.753869353102,4213.155654829403,4066.2924231595753,3969.025285112577,3784.022496592326,3594.7901298259385
2025-01-06 21:00:00+00:00,7610.812209047872,7093.535492379677,6439.526531464042,6027.342802664796,5637.433280435929,5306.215091615602,5053.948305205566,4808.68424734049,4711.980590584171,4430.356895270437,4302.775720574362,4165.745266936894,4031.312983524367,3896.264571006308,3490.8026135633336
2025-01-06 22:00:00+00:00,7636.375349929236,6918.9003277038355,6127.904685260692,5692.3146354550845,5366.906323041294,5031.6656857622875,4806.587514521518,4512.796040389141,4440.644817908702,4140.463199698286,3972.504902221248,3810.7533621771945,3690.921521554701,3573.384578252335,3121.246254314101
2025-01-06 23:00:00+00:00,7643.722533912522,6927.142058879494,6145.867666509403,5719.135003201882,5260.515826410512,4952.253918220638,4735.834429982213,4442.418661612122,4368.07358868837,4054.6737221343355,3875.3517846660325,3742.945082090264,3605.731285451693,3438.679749609684,3079.6055184005236
2025-01-07 00:00:00+00:00,7899.473442180177,7060.751216694451,6371.20567890229,5904.3491927453215,5576.287888755192,5251.279355889201,5004.803663323481,4956.065722132167,4623.867425619996,4580.544053712612,4408.178246297961,4264.119374250637,4150.835425621051,3851.609584358266,3837.3828855346583
2025-01-07 01:00:00+00:00,7583.623149016144,7011.142213033556,6317.124066873308,5904.308397254928,5552.790448403743,5222.131195835129,4981.87316111273,4812.424293103126,4630.117496306317,4436.917674817298,4273.13657100845,4145.001038286267,4007.030201866575,3740.4609297497445,3497.5674426245096
2025-01-07 02:00:00+00:00,7429.43943306795,6527.435344891055,5666.08457700142,5159.997562466429,4816.383025780786,4502.310650201136,4310.943163982498,4176.214288250943,3944.586496342192,3814.1483581696157,3603.7028883989988,3472.5753014994916,3352.1460762583956,3050.389457739562,2792.514158750055
2025-01-07 03:00:00+00:00,7324.409963731516,6609.843746375162,5857.254500261843,5421.950685707714,5071.26863353009,4753.877534887375,4544.0245918623405,4484.910640007103,4206.590268907072,4145.650422983686,3969.9732813923474,3846.033519998731,3738.5836398078754,3386.68227705537,3369.3856798063425
2025-01-07 04:00:00+00:00,7306.051426623606,6603.735942444822,5873.511641031706,5480.2405179615525,5218.511838533843,4888.20893858662,4669.883081076703,4626.804377112465,4333.170648890409,4308.558193661134,4132.416459832966,3991.208539606567,3899.569113531048,3543.3201064891837,3486.568742038122
2025-01-07 05:00:00+00:00,7114.0865587636,6494.698654147702,5727.859761908818,5369.983409600813,5086.667927152652,4757.015857900762,4549.825673854997,4407.570913379401,4225.241129515671,4096.350221795721,3918.6501311480897,3780.0911399995603,3682.1452922766257,3371.2497582271462,3294.6217968055207
2025-01-07 06:00:00+00:00,7158.058192872944,6357.252502792464,5487.728052090053,5125.0479080459845,4889.195331823292,4555.515933902112,4365.67928386484,4181.194027525278,4022.9708136673944,3884.2719840405625,3684.5266807286316,3518.7024903503843,3443.885251425265,3172.358767851052,3097.2038037281527
2025-01-07 07:00:00+00:00,7048.995920763831,6098.043897178395,5080.199525149008,4636.633945306945,4297.860898771127,3988.185104826225,3837.391434746678,3557.3843590369215,3478.1799573844473,3229.2186385400128,3007.2965720044667,2853.2201997614175,2760.2063412724747,2536.129055119338,2452.991087434566
2025-01-07 08:00:00+00:00,7395.96086178744,6446.10352853989,5543.9791284417515,5111.797022477127,4728.220823695323,4425.445263447677,4242.5988278902005,4076.404226180566,3867.6978121237335,3728.4465557560397,3531.8597545117736,3380.1586786180997,3291.3429824753985,3015.522437327876,3098.499826497282
2025-01-07 09:00:00+00:00,7633.3990617138625,7005.269967074331,6195.209700145606,5858.254726392828,5178.388646046587,4909.192915502339,4711.770637642767,4426.585113525507,4339.402261091607,4016.784881666892,3859.618036517626,3742.766801215519,3616.629722927726,3371.0638110839573,3271.5260026165706
2025-01-07 10:00:00+00:00,8913.37065128803,7829.700047689839,6997.635764801089,6672.685787527065,6191.156442728527,5890.157309916613,5651.930169174986,5455.593035879123,5164.951449912376,5016.099028962424,4806.20382343619,4596.7866973401615,4519.789682363669,4258.749894028879,3970.0450170693075
2025-01-07 11:00:00+00:00,9568.057456045542,8538.175638853929,7667.159711520857,7280.246772376151,7017.503976083972,6647.737021341942,6362.557806295605,6014.388511310055,5820.806106149714,5510.544567735691,5263.797066954758,5021.182935504068,4886.061075631944,4707.349627524651,4392.038631387339
2025-01-07 12:00:00+00:00,9444.096154967803,8339.28890878117,7262.018942367198,6664.8750531945625,6454.953339082771,6047.936781279546,5787.60033781721,5325.891878816139,5255.9499099493405,4800.298545851256,4514.022341871387,4294.189722858027,4102.256533424108,3972.643870120519,3611.2980064238072
